Start Date,End Date,State,Sex,Age Group,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Influenza Deaths,latitude,longitude
01/01/2020,04/02/2022,Oklahoma,Female,30-39 years,131.0,1009.0,95.0,0.0,35.007752,-97.092877
01/01/2020,04/02/2022,Oklahoma,Female,40-49 years,317.0,1839.0,241.0,0.0,35.007752,-97.092877
01/01/2020,04/02/2022,Oklahoma,Female,50-64 years,1222.0,7814.0,1159.0,22.0,35.007752,-97.092877
01/01/2020,04/02/2022,Oklahoma,Female,65-74 years,1634.0,10385.0,1516.0,28.0,35.007752,-97.092877
01/01/2020,04/02/2022,Oklahoma,Female,75-84 years,1819.0,12881.0,1576.0,30.0,35.007752,-97.092877
01/01/2020,04/02/2022,Oklahoma,Female,85 years and over,1859.0,15486.0,1407.0,27.0,35.007752,-97.092877
01/01/2020,04/02/2022,Oregon,Male,All Ages,3880.0,50211.0,3448.0,60.0,43.804133,-120.554201
01/01/2020,04/02/2022,Oregon,Male,Under 1 year,0.0,203.0,0.0,0.0,43.804133,-120.554201
01/01/2020,04/02/2022,Oregon,Male,0-17 years,0.0,399.0,0.0,0.0,43.804133,-120.554201
01/01/2020,04/02/2022,Oregon,Male,18-29 years,18.0,1139.0,11.0,0.0,43.804133,-120.554201
01/01/2020,04/02/2022,Oregon,Male,30-39 years,69.0,1507.0,41.0,0.0,43.804133,-120.554201
01/01/2020,04/02/2022,Oregon,Male,40-49 years,187.0,2253.0,121.0,0.0,43.804133,-120.554201
01/01/2020,04/02/2022,Oregon,Male,50-64 years,807.0,8933.0,647.0,13.0,43.804133,-120.554201
01/01/2020,04/02/2022,Oregon,Male,65-74 years,869.0,11413.0,829.0,15.0,43.804133,-120.554201
01/01/2020,04/02/2022,Oregon,Male,75-84 years,1054.0,12783.0,960.0,11.0,43.804133,-120.554201
01/01/2020,04/02/2022,Oregon,Male,85 years and over,873.0,11784.0,835.0,10.0,43.804133,-120.554201
01/01/2020,04/02/2022,Oregon,Female,All Ages,3079.0,44204.0,2625.0,45.0,43.804133,-120.554201
01/01/2020,04/02/2022,Oregon,Female,Under 1 year,0.0,192.0,0.0,0.0,43.804133,-120.554201
01/01/2020,04/02/2022,Oregon,Female,0-17 years,0.0,304.0,0.0,0.0,43.804133,-120.554201
01/01/2020,04/02/2022,Oregon,Female,18-29 years,15.0,385.0,10.0,0.0,43.804133,-120.554201
01/01/2020,04/02/2022,Oregon,Female,30-39 years,52.0,760.0,36.0,0.0,43.804133,-120.554201
01/01/2020,04/02/2022,Oregon,Female,40-49 years,101.0,1180.0,80.0,0.0,43.804133,-120.554201
01/01/2020,04/02/2022,Oregon,Female,50-64 years,473.0,5501.0,446.0,0.0,43.804133,-120.554201
01/01/2020,04/02/2022,Oregon,Female,65-74 years,648.0,8367.0,617.0,0.0,43.804133,-120.554201
01/01/2020,04/02/2022,Oregon,Female,75-84 years,769.0,10924.0,652.0,14.0,43.804133,-120.554201
01/01/2020,04/02/2022,Oregon,Female,85 years and over,1021.0,16783.0,782.0,10.0,43.804133,-120.554201
01/01/2020,04/02/2022,Pennsylvania,Male,All Ages,23940.0,179283.0,18965.0,201.0,41.203322,-77.194525
01/01/2020,04/02/2022,Pennsylvania,Male,Under 1 year,0.0,884.0,11.0,0.0,41.203322,-77.194525
01/01/2020,04/02/2022,Pennsylvania,Male,0-17 years,0.0,1665.0,21.0,0.0,41.203322,-77.194525
01/01/2020,04/02/2022,Pennsylvania,Male,18-29 years,96.0,3957.0,86.0,0.0,41.203322,-77.194525
01/01/2020,04/02/2022,Pennsylvania,Male,30-39 years,290.0,5759.0,225.0,0.0,41.203322,-77.194525
01/01/2020,04/02/2022,Pennsylvania,Male,40-49 years,723.0,7258.0,528.0,0.0,41.203322,-77.194525
01/01/2020,04/02/2022,Pennsylvania,Male,50-64 years,4199.0,32445.0,3166.0,45.0,41.203322,-77.194525
01/01/2020,04/02/2022,Pennsylvania,Male,65-74 years,5702.0,39859.0,4688.0,44.0,41.203322,-77.194525
01/01/2020,04/02/2022,Pennsylvania,Male,75-84 years,6604.0,44143.0,5487.0,59.0,41.203322,-77.194525
01/01/2020,04/02/2022,Pennsylvania,Male,85 years and over,6317.0,44197.0,4764.0,41.0,41.203322,-77.194525
01/01/2020,04/02/2022,Pennsylvania,Female,All Ages,21603.0,170833.0,15554.0,237.0,41.203322,-77.194525
01/01/2020,04/02/2022,Pennsylvania,Female,Under 1 year,0.0,791.0,0.0,0.0,41.203322,-77.194525
01/01/2020,04/02/2022,Pennsylvania,Female,0-17 years,17.0,1226.0,25.0,0.0,41.203322,-77.194525
01/01/2020,04/02/2022,Pennsylvania,Female,18-29 years,60.0,1452.0,55.0,0.0,41.203322,-77.194525
01/01/2020,04/02/2022,Pennsylvania,Female,30-39 years,170.0,2554.0,135.0,0.0,41.203322,-77.194525
01/01/2020,04/02/2022,Pennsylvania,Female,40-49 years,504.0,4343.0,368.0,0.0,41.203322,-77.194525
01/01/2020,04/02/2022,Pennsylvania,Female,50-64 years,2590.0,20487.0,2200.0,46.0,41.203322,-77.194525
01/01/2020,04/02/2022,Pennsylvania,Female,65-74 years,3971.0,28735.0,3271.0,34.0,41.203322,-77.194525
01/01/2020,04/02/2022,Pennsylvania,Female,75-84 years,5335.0,40772.0,4004.0,67.0,41.203322,-77.194525
01/01/2020,04/02/2022,Pennsylvania,Female,85 years and over,8956.0,71264.0,5496.0,76.0,41.203322,-77.194525
01/01/2020,04/02/2022,Rhode Island,Male,All Ages,1795.0,13268.0,1389.0,14.0,41.580095,-71.477429
01/01/2020,04/02/2022,Rhode Island,Male,Under 1 year,0.0,63.0,0.0,0.0,41.580095,-71.477429
01/01/2020,04/02/2022,Rhode Island,Male,0-17 years,0.0,105.0,0.0,0.0,41.580095,-71.477429
01/01/2020,04/02/2022,Rhode Island,Male,18-29 years,0.0,255.0,0.0,0.0,41.580095,-71.477429
01/01/2020,04/02/2022,Rhode Island,Male,30-39 years,21.0,363.0,10.0,0.0,41.580095,-71.477429
01/01/2020,04/02/2022,Rhode Island,Male,40-49 years,45.0,529.0,28.0,0.0,41.580095,-71.477429
01/01/2020,04/02/2022,Rhode Island,Male,50-64 years,279.0,2361.0,222.0,0.0,41.580095,-71.477429
01/01/2020,04/02/2022,Rhode Island,Male,65-74 years,408.0,2796.0,300.0,0.0,41.580095,-71.477429
01/01/2020,04/02/2022,Rhode Island,Male,75-84 years,480.0,3198.0,400.0,0.0,41.580095,-71.477429
01/01/2020,04/02/2022,Rhode Island,Male,85 years and over,557.0,3661.0,428.0,0.0,41.580095,-71.477429
01/01/2020,04/02/2022,Rhode Island,Female,All Ages,1765.0,13269.0,1224.0,24.0,41.580095,-71.477429
01/01/2020,04/02/2022,Rhode Island,Female,Under 1 year,0.0,49.0,0.0,0.0,41.580095,-71.477429
01/01/2020,04/02/2022,Rhode Island,Female,0-17 years,0.0,72.0,0.0,0.0,41.580095,-71.477429
01/01/2020,04/02/2022,Rhode Island,Female,18-29 years,0.0,92.0,0.0,0.0,41.580095,-71.477429
01/01/2020,04/02/2022,Rhode Island,Female,30-39 years,0.0,199.0,12.0,0.0,41.580095,-71.477429
01/01/2020,04/02/2022,Rhode Island,Female,40-49 years,18.0,250.0,14.0,0.0,41.580095,-71.477429
01/01/2020,04/02/2022,Rhode Island,Female,50-64 years,145.0,1476.0,152.0,0.0,41.580095,-71.477429
01/01/2020,04/02/2022,Rhode Island,Female,65-74 years,292.0,1999.0,235.0,0.0,41.580095,-71.477429
01/01/2020,04/02/2022,Rhode Island,Female,75-84 years,419.0,3017.0,303.0,0.0,41.580095,-71.477429
01/01/2020,04/02/2022,Rhode Island,Female,85 years and over,880.0,6164.0,503.0,0.0,41.580095,-71.477429
01/01/2020,04/02/2022,South Carolina,Male,All Ages,9571.0,73087.0,7546.0,90.0,33.836081,-81.163725
01/01/2020,04/02/2022,South Carolina,Male,Under 1 year,0.0,415.0,0.0,0.0,33.836081,-81.163725
01/01/2020,04/02/2022,South Carolina,Male,0-17 years,18.0,815.0,15.0,0.0,33.836081,-81.163725
01/01/2020,04/02/2022,South Carolina,Male,18-29 years,61.0,2196.0,44.0,0.0,33.836081,-81.163725
01/01/2020,04/02/2022,South Carolina,Male,30-39 years,182.0,2760.0,113.0,0.0,33.836081,-81.163725
01/01/2020,04/02/2022,South Carolina,Male,40-49 years,473.0,3978.0,292.0,0.0,33.836081,-81.163725
01/01/2020,04/02/2022,South Carolina,Male,50-64 years,1930.0,15144.0,1513.0,23.0,33.836081,-81.163725
01/01/2020,04/02/2022,South Carolina,Male,65-74 years,2586.0,17689.0,2056.0,18.0,33.836081,-81.163725
01/01/2020,04/02/2022,South Carolina,Male,75-84 years,2692.0,17924.0,2163.0,24.0,33.836081,-81.163725
01/01/2020,04/02/2022,South Carolina,Male,85 years and over,1629.0,12581.0,1350.0,11.0,33.836081,-81.163725
01/01/2020,04/02/2022,South Carolina,Female,All Ages,8037.0,64676.0,6108.0,93.0,33.836081,-81.163725
01/01/2020,04/02/2022,South Carolina,Female,Under 1 year,0.0,362.0,0.0,0.0,33.836081,-81.163725
01/01/2020,04/02/2022,South Carolina,Female,0-17 years,12.0,622.0,10.0,0.0,33.836081,-81.163725
01/01/2020,04/02/2022,South Carolina,Female,18-29 years,48.0,861.0,39.0,0.0,33.836081,-81.163725
01/01/2020,04/02/2022,South Carolina,Female,30-39 years,120.0,1396.0,94.0,0.0,33.836081,-81.163725
01/01/2020,04/02/2022,South Carolina,Female,40-49 years,332.0,2483.0,199.0,13.0,33.836081,-81.163725
01/01/2020,04/02/2022,South Carolina,Female,50-64 years,1482.0,10048.0,1145.0,22.0,33.836081,-81.163725
01/01/2020,04/02/2022,South Carolina,Female,65-74 years,1987.0,12961.0,1497.0,18.0,33.836081,-81.163725
01/01/2020,04/02/2022,South Carolina,Female,75-84 years,2042.0,16352.0,1616.0,20.0,33.836081,-81.163725
01/01/2020,04/02/2022,South Carolina,Female,85 years and over,2014.0,19953.0,1508.0,15.0,33.836081,-81.163725
01/01/2020,04/02/2022,South Dakota,Male,All Ages,1664.0,11401.0,1471.0,27.0,43.969515,-99.901813
01/01/2020,04/02/2022,South Dakota,Male,Under 1 year,0.0,73.0,0.0,0.0,43.969515,-99.901813
01/01/2020,04/02/2022,South Dakota,Male,0-17 years,0.0,154.0,0.0,0.0,43.969515,-99.901813
01/01/2020,04/02/2022,South Dakota,Male,18-29 years,11.0,287.0,0.0,0.0,43.969515,-99.901813
01/01/2020,04/02/2022,South Dakota,Male,30-39 years,29.0,384.0,30.0,0.0,43.969515,-99.901813
01/01/2020,04/02/2022,South Dakota,Male,40-49 years,49.0,515.0,57.0,0.0,43.969515,-99.901813
01/01/2020,04/02/2022,South Dakota,Male,50-64 years,267.0,1977.0,249.0,0.0,43.969515,-99.901813
01/01/2020,04/02/2022,South Dakota,Male,65-74 years,357.0,2471.0,365.0,0.0,43.969515,-99.901813
01/01/2020,04/02/2022,South Dakota,Male,75-84 years,461.0,2704.0,386.0,0.0,43.969515,-99.901813
01/01/2020,04/02/2022,South Dakota,Male,85 years and over,488.0,2909.0,372.0,0.0,43.969515,-99.901813
01/01/2020,04/02/2022,South Dakota,Female,All Ages,1359.0,9986.0,1119.0,28.0,43.969515,-99.901813
01/01/2020,04/02/2022,South Dakota,Female,Under 1 year,0.0,86.0,0.0,0.0,43.969515,-99.901813
01/01/2020,04/02/2022,South Dakota,Female,0-17 years,0.0,142.0,0.0,0.0,43.969515,-99.901813
01/01/2020,04/02/2022,South Dakota,Female,18-29 years,0.0,103.0,0.0,0.0,43.969515,-99.901813
01/01/2020,04/02/2022,South Dakota,Female,30-39 years,20.0,210.0,18.0,0.0,43.969515,-99.901813
01/01/2020,04/02/2022,South Dakota,Female,40-49 years,42.0,314.0,30.0,0.0,43.969515,-99.901813
01/01/2020,04/02/2022,South Dakota,Female,50-64 years,170.0,1252.0,179.0,0.0,43.969515,-99.901813
01/01/2020,04/02/2022,South Dakota,Female,65-74 years,297.0,1703.0,287.0,0.0,43.969515,-99.901813
01/01/2020,04/02/2022,South Dakota,Female,75-84 years,292.0,2162.0,271.0,0.0,43.969515,-99.901813
01/01/2020,04/02/2022,South Dakota,Female,85 years and over,532.0,4100.0,324.0,11.0,43.969515,-99.901813
01/01/2020,04/02/2022,Tennessee,Male,All Ages,14048.0,108734.0,13616.0,177.0,35.517491,-86.580447
01/01/2020,04/02/2022,Tennessee,Male,Under 1 year,0.0,733.0,13.0,0.0,35.517491,-86.580447
01/01/2020,04/02/2022,Tennessee,Male,0-17 years,16.0,1359.0,26.0,0.0,35.517491,-86.580447
01/01/2020,04/02/2022,Tennessee,Male,18-29 years,92.0,3155.0,86.0,0.0,35.517491,-86.580447
01/01/2020,04/02/2022,Tennessee,Male,30-39 years,305.0,4435.0,241.0,0.0,35.517491,-86.580447
01/01/2020,04/02/2022,Tennessee,Male,40-49 years,716.0,6605.0,573.0,0.0,35.517491,-86.580447
01/01/2020,04/02/2022,Tennessee,Male,50-64 years,3162.0,23891.0,2938.0,49.0,35.517491,-86.580447
01/01/2020,04/02/2022,Tennessee,Male,65-74 years,3765.0,25868.0,3716.0,52.0,35.517491,-86.580447
01/01/2020,04/02/2022,Tennessee,Male,75-84 years,3815.0,25854.0,3791.0,37.0,35.517491,-86.580447
01/01/2020,04/02/2022,Tennessee,Male,85 years and over,2177.0,17567.0,2245.0,19.0,35.517491,-86.580447
01/01/2020,04/02/2022,Tennessee,Female,All Ages,11695.0,96568.0,11128.0,179.0,35.517491,-86.580447
01/01/2020,04/02/2022,Tennessee,Female,Under 1 year,0.0,531.0,0.0,0.0,35.517491,-86.580447
01/01/2020,04/02/2022,Tennessee,Female,0-17 years,21.0,895.0,24.0,0.0,35.517491,-86.580447
01/01/2020,04/02/2022,Tennessee,Female,18-29 years,78.0,1310.0,64.0,0.0,35.517491,-86.580447
01/01/2020,04/02/2022,Tennessee,Female,30-39 years,214.0,2270.0,191.0,0.0,35.517491,-86.580447
01/01/2020,04/02/2022,Tennessee,Female,40-49 years,522.0,3967.0,442.0,19.0,35.517491,-86.580447
01/01/2020,04/02/2022,Tennessee,Female,50-64 years,2271.0,15892.0,2226.0,31.0,35.517491,-86.580447
01/01/2020,04/02/2022,Tennessee,Female,65-74 years,2793.0,19618.0,2747.0,39.0,35.517491,-86.580447
01/01/2020,04/02/2022,Tennessee,Female,75-84 years,2958.0,24115.0,2876.0,48.0,35.517491,-86.580447
01/01/2020,04/02/2022,Tennessee,Female,85 years and over,2838.0,28501.0,2558.0,32.0,35.517491,-86.580447
01/01/2020,04/02/2022,Texas,Male,All Ages,54247.0,314249.0,46823.0,406.0,31.968599,-99.901813
01/01/2020,04/02/2022,Texas,Male,Under 1 year,16.0,2388.0,17.0,0.0,31.968599,-99.901813
01/01/2020,04/02/2022,Texas,Male,0-17 years,67.0,4578.0,82.0,0.0,31.968599,-99.901813
01/01/2020,04/02/2022,Texas,Male,18-29 years,540.0,9680.0,410.0,0.0,31.968599,-99.901813
01/01/2020,04/02/2022,Texas,Male,30-39 years,1681.0,12153.0,1220.0,14.0,31.968599,-99.901813
01/01/2020,04/02/2022,Texas,Male,40-49 years,4095.0,18709.0,2891.0,24.0,31.968599,-99.901813
01/01/2020,04/02/2022,Texas,Male,50-64 years,13626.0,68210.0,10814.0,112.0,31.968599,-99.901813
01/01/2020,04/02/2022,Texas,Male,65-74 years,13747.0,72911.0,12286.0,98.0,31.968599,-99.901813
01/01/2020,04/02/2022,Texas,Male,75-84 years,12487.0,72022.0,11585.0,96.0,31.968599,-99.901813
01/01/2020,04/02/2022,Texas,Male,85 years and over,8004.0,55986.0,7535.0,49.0,31.968599,-99.901813
01/01/2020,04/02/2022,Texas,Female,All Ages,39400.0,269291.0,34973.0,407.0,31.968599,-99.901813
01/01/2020,04/02/2022,Texas,Female,Under 1 year,15.0,1978.0,19.0,0.0,31.968599,-99.901813
01/01/2020,04/02/2022,Texas,Female,0-17 years,61.0,3322.0,76.0,0.0,31.968599,-99.901813
01/01/2020,04/02/2022,Texas,Female,18-29 years,375.0,3515.0,275.0,0.0,31.968599,-99.901813
01/01/2020,04/02/2022,Texas,Female,30-39 years,958.0,5823.0,723.0,15.0,31.968599,-99.901813
01/01/2020,04/02/2022,Texas,Female,40-49 years,2163.0,10711.0,1673.0,24.0,31.968599,-99.901813
01/01/2020,04/02/2022,Texas,Female,50-64 years,8009.0,42026.0,6982.0,95.0,31.968599,-99.901813
01/01/2020,04/02/2022,Texas,Female,65-74 years,9272.0,53186.0,8437.0,96.0,31.968599,-99.901813
01/01/2020,04/02/2022,Texas,Female,75-84 years,9439.0,66264.0,8832.0,79.0,31.968599,-99.901813
01/01/2020,04/02/2022,Texas,Female,85 years and over,9123.0,84444.0,7975.0,84.0,31.968599,-99.901813
01/01/2020,04/02/2022,Utah,Male,All Ages,3107.0,27116.0,2676.0,43.0,39.32098,-111.093731
01/01/2020,04/02/2022,Utah,Male,Under 1 year,0.0,302.0,0.0,0.0,39.32098,-111.093731
01/01/2020,04/02/2022,Utah,Male,0-17 years,0.0,570.0,14.0,0.0,39.32098,-111.093731
01/01/2020,04/02/2022,Utah,Male,18-29 years,44.0,877.0,23.0,0.0,39.32098,-111.093731
01/01/2020,04/02/2022,Utah,Male,30-39 years,97.0,1133.0,76.0,0.0,39.32098,-111.093731
01/01/2020,04/02/2022,Utah,Male,40-49 years,201.0,1553.0,150.0,0.0,39.32098,-111.093731
01/01/2020,04/02/2022,Utah,Male,50-64 years,648.0,4615.0,533.0,12.0,39.32098,-111.093731
01/01/2020,04/02/2022,Utah,Male,65-74 years,763.0,5505.0,658.0,0.0,39.32098,-111.093731
01/01/2020,04/02/2022,Utah,Male,75-84 years,747.0,6492.0,678.0,0.0,39.32098,-111.093731
01/01/2020,04/02/2022,Utah,Male,85 years and over,604.0,6371.0,544.0,0.0,39.32098,-111.093731
01/01/2020,04/02/2022,Utah,Female,All Ages,1947.0,23948.0,1787.0,28.0,39.32098,-111.093731
01/01/2020,04/02/2022,Utah,Female,Under 1 year,0.0,257.0,0.0,0.0,39.32098,-111.093731
01/01/2020,04/02/2022,Utah,Female,0-17 years,0.0,396.0,0.0,0.0,39.32098,-111.093731
01/01/2020,04/02/2022,Utah,Female,18-29 years,23.0,343.0,20.0,0.0,39.32098,-111.093731
01/01/2020,04/02/2022,Utah,Female,30-39 years,57.0,601.0,37.0,0.0,39.32098,-111.093731
01/01/2020,04/02/2022,Utah,Female,40-49 years,115.0,1003.0,93.0,0.0,39.32098,-111.093731
01/01/2020,04/02/2022,Utah,Female,50-64 years,336.0,3081.0,304.0,0.0,39.32098,-111.093731
01/01/2020,04/02/2022,Utah,Female,65-74 years,409.0,4069.0,389.0,0.0,39.32098,-111.093731
01/01/2020,04/02/2022,Utah,Female,75-84 years,501.0,6107.0,494.0,0.0,39.32098,-111.093731
01/01/2020,04/02/2022,Utah,Female,85 years and over,504.0,8348.0,444.0,0.0,39.32098,-111.093731
01/01/2020,04/02/2022,Vermont,Male,All Ages,320.0,7541.0,461.0,12.0,44.558803,-72.577841
01/01/2020,04/02/2022,Vermont,Male,Under 1 year,0.0,16.0,0.0,0.0,44.558803,-72.577841
01/01/2020,04/02/2022,Vermont,Male,0-17 years,0.0,39.0,0.0,0.0,44.558803,-72.577841
01/01/2020,04/02/2022,Vermont,Male,18-29 years,0.0,144.0,0.0,0.0,44.558803,-72.577841
01/01/2020,04/02/2022,Vermont,Male,30-39 years,0.0,237.0,0.0,0.0,44.558803,-72.577841
01/01/2020,04/02/2022,Vermont,Male,40-49 years,0.0,317.0,0.0,0.0,44.558803,-72.577841
01/01/2020,04/02/2022,Vermont,Male,50-64 years,47.0,1339.0,65.0,0.0,44.558803,-72.577841
01/01/2020,04/02/2022,Vermont,Male,65-74 years,63.0,1607.0,102.0,0.0,44.558803,-72.577841
01/01/2020,04/02/2022,Vermont,Male,75-84 years,92.0,1888.0,138.0,0.0,44.558803,-72.577841
01/01/2020,04/02/2022,Vermont,Male,85 years and over,105.0,1970.0,143.0,0.0,44.558803,-72.577841
01/01/2020,04/02/2022,Vermont,Female,All Ages,279.0,6777.0,349.0,0.0,44.558803,-72.577841
01/01/2020,04/02/2022,Vermont,Female,Under 1 year,0.0,17.0,0.0,0.0,44.558803,-72.577841
01/01/2020,04/02/2022,Vermont,Female,0-17 years,0.0,25.0,0.0,0.0,44.558803,-72.577841
01/01/2020,04/02/2022,Vermont,Female,18-29 years,0.0,63.0,0.0,0.0,44.558803,-72.577841
01/01/2020,04/02/2022,Vermont,Female,30-39 years,0.0,109.0,0.0,0.0,44.558803,-72.577841
01/01/2020,04/02/2022,Vermont,Female,40-49 years,0.0,169.0,0.0,0.0,44.558803,-72.577841
01/01/2020,04/02/2022,Vermont,Female,50-64 years,29.0,727.0,34.0,0.0,44.558803,-72.577841
01/01/2020,04/02/2022,Vermont,Female,65-74 years,41.0,1115.0,56.0,0.0,44.558803,-72.577841
01/01/2020,04/02/2022,Vermont,Female,75-84 years,78.0,1662.0,91.0,0.0,44.558803,-72.577841
01/01/2020,04/02/2022,Vermont,Female,85 years and over,122.0,2907.0,157.0,0.0,44.558803,-72.577841
01/01/2020,04/02/2022,Virginia,Male,All Ages,10085.0,95315.0,8345.0,108.0,37.431573,-78.656894
01/01/2020,04/02/2022,Virginia,Male,Under 1 year,0.0,608.0,0.0,0.0,37.431573,-78.656894
01/01/2020,04/02/2022,Virginia,Male,0-17 years,0.0,1077.0,10.0,0.0,37.431573,-78.656894
01/01/2020,04/02/2022,Virginia,Male,18-29 years,60.0,2479.0,50.0,0.0,37.431573,-78.656894
01/01/2020,04/02/2022,Virginia,Male,30-39 years,154.0,3291.0,117.0,0.0,37.431573,-78.656894
01/01/2020,04/02/2022,Virginia,Male,40-49 years,397.0,4523.0,298.0,0.0,37.431573,-78.656894
01/01/2020,04/02/2022,Virginia,Male,50-64 years,2014.0,18745.0,1582.0,25.0,37.431573,-78.656894
01/01/2020,04/02/2022,Virginia,Male,65-74 years,2453.0,21311.0,2092.0,29.0,37.431573,-78.656894
01/01/2020,04/02/2022,Virginia,Male,75-84 years,2789.0,23717.0,2407.0,20.0,37.431573,-78.656894
01/01/2020,04/02/2022,Virginia,Male,85 years and over,2210.0,20172.0,1789.0,22.0,37.431573,-78.656894
01/01/2020,04/02/2022,Virginia,Female,All Ages,8954.0,88901.0,6927.0,91.0,37.431573,-78.656894
01/01/2020,04/02/2022,Virginia,Female,Under 1 year,0.0,537.0,0.0,0.0,37.431573,-78.656894
01/01/2020,04/02/2022,Virginia,Female,0-17 years,14.0,823.0,13.0,0.0,37.431573,-78.656894
01/01/2020,04/02/2022,Virginia,Female,18-29 years,35.0,953.0,32.0,0.0,37.431573,-78.656894
01/01/2020,04/02/2022,Virginia,Female,30-39 years,115.0,1611.0,100.0,0.0,37.431573,-78.656894
01/01/2020,04/02/2022,Virginia,Female,40-49 years,275.0,2792.0,208.0,0.0,37.431573,-78.656894
01/01/2020,04/02/2022,Virginia,Female,50-64 years,1312.0,12082.0,1161.0,22.0,37.431573,-78.656894
01/01/2020,04/02/2022,Virginia,Female,65-74 years,1889.0,16213.0,1613.0,0.0,37.431573,-78.656894
01/01/2020,04/02/2022,Virginia,Female,75-84 years,2250.0,22423.0,1774.0,19.0,37.431573,-78.656894
01/01/2020,04/02/2022,Virginia,Female,85 years and over,3064.0,32004.0,2026.0,30.0,37.431573,-78.656894
01/01/2020,04/02/2022,Washington,Male,All Ages,6770.0,77813.0,7898.0,101.0,47.751074,-120.740139
01/01/2020,04/02/2022,Washington,Male,Under 1 year,0.0,432.0,0.0,0.0,47.751074,-120.740139
01/01/2020,04/02/2022,Washington,Male,0-17 years,0.0,811.0,20.0,0.0,47.751074,-120.740139
01/01/2020,04/02/2022,Washington,Male,18-29 years,53.0,2028.0,68.0,0.0,47.751074,-120.740139
01/01/2020,04/02/2022,Washington,Male,30-39 years,142.0,2607.0,148.0,0.0,47.751074,-120.740139
01/01/2020,04/02/2022,Washington,Male,40-49 years,335.0,3555.0,355.0,0.0,47.751074,-120.740139
01/01/2020,04/02/2022,Washington,Male,50-64 years,1380.0,14338.0,1544.0,24.0,47.751074,-120.740139
01/01/2020,04/02/2022,Washington,Male,65-74 years,1672.0,17743.0,2062.0,32.0,47.751074,-120.740139
01/01/2020,04/02/2022,Washington,Male,75-84 years,1722.0,19024.0,1996.0,15.0,47.751074,-120.740139
01/01/2020,04/02/2022,Washington,Male,85 years and over,1460.0,17707.0,1705.0,15.0,47.751074,-120.740139
01/01/2020,04/02/2022,Washington,Female,All Ages,5057.0,69081.0,5781.0,74.0,47.751074,-120.740139
01/01/2020,04/02/2022,Washington,Female,Under 1 year,0.0,353.0,0.0,0.0,47.751074,-120.740139
01/01/2020,04/02/2022,Washington,Female,0-17 years,0.0,607.0,17.0,0.0,47.751074,-120.740139
01/01/2020,04/02/2022,Washington,Female,18-29 years,19.0,714.0,27.0,0.0,47.751074,-120.740139
01/01/2020,04/02/2022,Washington,Female,30-39 years,81.0,1217.0,77.0,0.0,47.751074,-120.740139
01/01/2020,04/02/2022,Washington,Female,40-49 years,176.0,2073.0,181.0,0.0,47.751074,-120.740139
01/01/2020,04/02/2022,Washington,Female,50-64 years,756.0,9153.0,966.0,15.0,47.751074,-120.740139
01/01/2020,04/02/2022,Washington,Female,65-74 years,1052.0,12671.0,1299.0,11.0,47.751074,-120.740139
01/01/2020,04/02/2022,Washington,Female,75-84 years,1257.0,16648.0,1464.0,21.0,47.751074,-120.740139
01/01/2020,04/02/2022,Washington,Female,85 years and over,1710.0,25998.0,1750.0,16.0,47.751074,-120.740139
01/01/2020,04/02/2022,West Virginia,Male,All Ages,3556.0,31886.0,3875.0,43.0,38.597626,-80.454903
01/01/2020,04/02/2022,West Virginia,Male,Under 1 year,0.0,147.0,0.0,0.0,38.597626,-80.454903
01/01/2020,04/02/2022,West Virginia,Male,0-17 years,0.0,252.0,0.0,0.0,38.597626,-80.454903
01/01/2020,04/02/2022,West Virginia,Male,18-29 years,18.0,633.0,17.0,0.0,38.597626,-80.454903
01/01/2020,04/02/2022,West Virginia,Male,30-39 years,45.0,1251.0,39.0,0.0,38.597626,-80.454903
01/01/2020,04/02/2022,West Virginia,Male,40-49 years,149.0,1886.0,162.0,0.0,38.597626,-80.454903
01/01/2020,04/02/2022,West Virginia,Male,50-64 years,717.0,6680.0,736.0,0.0,38.597626,-80.454903
01/01/2020,04/02/2022,West Virginia,Male,65-74 years,979.0,7897.0,1106.0,12.0,38.597626,-80.454903
01/01/2020,04/02/2022,West Virginia,Male,75-84 years,1011.0,7803.0,1102.0,11.0,38.597626,-80.454903
01/01/2020,04/02/2022,West Virginia,Male,85 years and over,636.0,5484.0,708.0,0.0,38.597626,-80.454903
01/01/2020,04/02/2022,West Virginia,Female,All Ages,3057.0,28037.0,3153.0,37.0,38.597626,-80.454903
01/01/2020,04/02/2022,West Virginia,Female,Under 1 year,0.0,96.0,0.0,0.0,38.597626,-80.454903
01/01/2020,04/02/2022,West Virginia,Female,0-17 years,0.0,165.0,0.0,0.0,38.597626,-80.454903
01/01/2020,04/02/2022,West Virginia,Female,18-29 years,0.0,295.0,11.0,0.0,38.597626,-80.454903
01/01/2020,04/02/2022,West Virginia,Female,30-39 years,33.0,590.0,38.0,0.0,38.597626,-80.454903
01/01/2020,04/02/2022,West Virginia,Female,40-49 years,119.0,1033.0,113.0,0.0,38.597626,-80.454903
01/01/2020,04/02/2022,West Virginia,Female,50-64 years,502.0,4320.0,558.0,10.0,38.597626,-80.454903
01/01/2020,04/02/2022,West Virginia,Female,65-74 years,740.0,5733.0,816.0,0.0,38.597626,-80.454903
